2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 00:21:50 | ERROR | search | Worker crashed: out of memory rss_mb=709 (env=prod, region=eu-west-1, ip=165.149.60.96, request_id=dn1ma3kezus9jv8i, trace_id=g6srvu088orgvdtpwr8f4ucz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:22:02 | ERROR | cache | DB timeout while fetching user profile user_id=9681 (env=staging, region=us-east-1, ip=93.103.177.248, request_id=6ey19lmn5ypxu1l9, trace_id=k664bwond21f3vncwz5ra3ce, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:22:16 | ERROR | gateway | Payment gateway returned 504 provider=adyen (env=staging, region=eu-west-1, ip=1.119.167.232, request_id=fapql8vagdge5wdy, trace_id=5itr9k57o2hxfpywfgtllpgi, ua="curl/8.4.0")
2026-02-01 00:22:27 | ERROR | analytics | Authentication failed due to invalid token user_id=6640 (env=dev, region=me-south-1, ip=203.203.244.250, request_id=4799vhdil6s13dii, trace_id=3by38n12bjlt3gdbztn3oplf, ua="PostmanRuntime/7.36.0")
2026-02-01 00:22:29 | ERROR | billing | DB timeout while fetching user profile user_id=9745 (env=prod, region=eu-west-1, ip=45.64.238.113, request_id=2jjxbhewjna68z6t, trace_id=16j608f5ooqvuqmm6lhaj8q8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:22:30 | ERROR | inventory | Authentication failed due to invalid token user_id=9326 (env=prod, region=ap-southeast-1, ip=208.32.9.207, request_id=gsw0mtzxpmvh6x12, trace_id=3657r6ps60diuf31k3bb5am5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:22:38 | ERROR | kms | Data validation error: missing required field field=amount (env=prod, region=me-south-1, ip=63.68.122.161, request_id=agjb1bl85l4mo5jp, trace_id=nct5dvkhny5z7q4az1bh39mb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:22:45 | ERROR | email | Worker crashed: out of memory rss_mb=1686 (env=prod, region=me-south-1, ip=110.34.195.225, request_id=kys82gh5goxodz8y, trace_id=5q5duotfd2gslgod4bmvay6q, ua="PostmanRuntime/7.36.0")
2026-02-01 00:23:11 | ERROR | cache | Payment gateway returned 500 provider=paypal (env=prod, region=ap-southeast-1, ip=69.169.129.142, request_id=gy6xidcz5iia0c0d, trace_id=n3d3fl1au7gn87lw810n32k5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:23:29 | ERROR | scheduler | Connection refused dependency=orders-api (env=prod, region=ap-southeast-1, ip=235.103.91.43, request_id=qokmjizyvq4qncu0, trace_id=n8w535c4fzogld0fuw2fz93o, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:24:04 | ERROR | storage | Unhandled exception type=KeyError message=permission denied (env=prod, region=us-east-1, ip=36.76.167.43, request_id=9qtdg98d27uobvhv, trace_id=1w9136svm54dekuioi8kzye9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:24:29 | ERROR | cache | Data validation error: missing required field field=amount (env=staging, region=eu-west-1, ip=110.227.30.62, request_id=70ke40j5vs12cyx6, trace_id=6txy634ujt4c5t17s26h6fkf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:24:39 | ERROR | worker | Authentication failed due to invalid token user_id=1000 (env=prod, region=ap-southeast-1, ip=228.56.200.232, request_id=uf5ud0jqohjo3wmu, trace_id=5my4ccvjjc1rpm20elacyj0z, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:25:01 | ERROR | storage | Data validation error: missing required field field=user_id (env=prod, region=us-east-1, ip=29.104.54.196, request_id=xr6l16ml8fkn1qtu, trace_id=8qlqlkbjgqgafi9hestz1pwj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:25:19 | ERROR | billing | Authentication failed due to invalid token user_id=9926 (env=staging, region=us-east-1, ip=9.198.126.199, request_id=gpynv3guvnorpl4y, trace_id=spk3du719l2i4nld0liv24fu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:25:25 | ERROR | storage | Worker crashed: out of memory rss_mb=3307 (env=staging, region=us-east-1, ip=228.160.225.29, request_id=6ghth0opfhjmlahx, trace_id=b8e3h9edwd9k9ft96d4rjgv2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:25:44 | ERROR | cdn | Worker crashed: out of memory rss_mb=2821 (env=prod, region=ap-southeast-1, ip=21.140.18.29, request_id=mhgi37pz1o8n5fb3, trace_id=hxb3o11c7w831hs3rv87x3u9, ua="curl/8.4.0")
2026-02-01 00:25:57 | ERROR | gateway | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=us-east-1, ip=6.165.242.10, request_id=hzukxed9mj57f60y, trace_id=eq8wh73y3qdcj4s6d5f57vsf, ua="curl/8.4.0")
2026-02-01 00:26:12 | ERROR | inventory | Connection refused dependency=s3 (env=dev, region=us-east-1, ip=239.56.189.182, request_id=nvczn573wo26zpts, trace_id=5w8g3f5o4y9hibehvtxqknkp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:26:19 | ERROR | frontend | Connection refused dependency=payments-api (env=prod, region=me-south-1, ip=201.224.192.167, request_id=0j0qisq72fe9haka, trace_id=2abm4hj0mzwpn436u4tvx94a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:26:20 | ERROR | kms | Connection refused dependency=payments-api (env=prod, region=me-south-1, ip=63.200.213.85, request_id=tchvmu6vwt3lolfp, trace_id=gr4xg7kp9vq0bjld4gzhrg0m, ua="curl/8.4.0")
2026-02-01 00:26:27 | ERROR | gateway | Authentication failed due to invalid token user_id=9816 (env=prod, region=me-south-1, ip=42.179.135.112, request_id=oc80j9de9ks9u4cj, trace_id=63kbqpq46qeo6xa868cnuedj, ua="curl/8.4.0")
2026-02-01 00:26:44 | ERROR | payments | Authentication failed due to invalid token user_id=1079 (env=prod, region=ap-southeast-1, ip=70.106.6.218, request_id=o7h6n0qlkv1s8b29, trace_id=dt1ai4ooc9txpgweo70qrilz, ua="PostmanRuntime/7.36.0")
2026-02-01 00:26:49 | ERROR | email | Data validation error: missing required field field=email (env=prod, region=ap-southeast-1, ip=139.176.84.143, request_id=lq30sz88vmlvb0lm, trace_id=kka2t18n9kir00gteg7ojitf, ua="PostmanRuntime/7.36.0")
2026-02-01 00:27:02 | ERROR | storage | Unhandled exception type=PermissionError message=null value (env=staging, region=ap-southeast-1, ip=146.230.216.162, request_id=vqp1c8q61rvg4yql, trace_id=r9uaganffor3i7oxs9dvb2ur, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:27:09 | ERROR | kms | Service dependency not responding dependency=kms (env=prod, region=eu-west-1, ip=7.230.135.28, request_id=01i1vx9m2lyohrc4, trace_id=79rvgaaj8srk0wjc4fkn9ix8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:27:15 | ERROR | billing | Service dependency not responding dependency=kms (env=prod, region=us-east-1, ip=128.36.9.219, request_id=7bq97es41nsiuna9, trace_id=6fysgyuthub7zoh3ob2cx4xb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:27:24 | ERROR | inventory | Unhandled exception type=ConnectionError message=unexpected None (env=prod, region=ap-southeast-1, ip=157.54.168.220, request_id=x1wt3pox68oe9d66, trace_id=xuxxb5gnju8m537k0xm8qnft, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:27:35 | ERROR | cdn | DB timeout while fetching user profile user_id=8310 (env=prod, region=me-south-1, ip=129.168.133.212, request_id=7q1aljgmak7vxa60, trace_id=i0ecbml8rk4i49c8d0quvt2u, ua="PostmanRuntime/7.36.0")
2026-02-01 00:27:40 | ERROR | api | Payment gateway returned 503 provider=stripe (env=prod, region=me-south-1, ip=151.75.234.87, request_id=rfkpt25q73xq9xl9, trace_id=mr3s9x04xd9srqr9efalxou8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:27:49 | ERROR | cdn | Upstream service unavailable dependency=stripe (env=prod, region=ap-southeast-1, ip=250.123.93.69, request_id=0n66f19mu2ck0x8y, trace_id=iwkjk1pell74zzlcxgvk8uen, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:27:50 | ERROR | kms | Data validation error: missing required field field=sku (env=prod, region=us-east-1, ip=26.175.87.147, request_id=tynp5w6bzhffwz1a, trace_id=4fboyodqvn9f8qwswm19it20, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:27:54 | ERROR | cache | DB timeout while fetching user profile user_id=7013 (env=staging, region=me-south-1, ip=38.86.76.151, request_id=yjpl3ee5qkjpztmb, trace_id=vysv4vk9dbfslp2p494l69pd, ua="PostmanRuntime/7.36.0")
2026-02-01 00:28:03 | ERROR | notifications | Service dependency not responding dependency=postgres (env=dev, region=me-south-1, ip=29.64.233.19, request_id=lpav59m2711xvr1z, trace_id=mqi6m3ydtbp71pqm19uk8wim, ua="curl/8.4.0")
2026-02-01 00:28:08 | ERROR | profile | Upstream service unavailable dependency=redis (env=staging, region=me-south-1, ip=222.227.105.75, request_id=rqvggax60rnpkdv4, trace_id=uogffui9zcm501er023psrr6, ua="curl/8.4.0")
2026-02-01 00:28:38 | ERROR | notifications | Payment gateway returned 500 provider=adyen (env=prod, region=us-east-1, ip=193.60.124.201, request_id=1z67jp00kd4sr23r, trace_id=hqgrgx26u51tvfm4wp5g4cj1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:29:15 | ERROR | profile | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=ap-southeast-1, ip=247.142.161.104, request_id=jhudwwi5s96j8333, trace_id=9fy45hbm8q9cty46fpnbcwb5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:30:37 | ERROR | billing | Data validation error: missing required field field=address (env=prod, region=ap-southeast-1, ip=163.179.8.169, request_id=fah7hdgykjm72ond, trace_id=w9cs4i0yew5n2lob6eyxxkib, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:30:42 | ERROR | scheduler | Payment gateway returned 400 provider=paypal (env=prod, region=us-east-1, ip=6.148.228.233, request_id=hidzgd9ged5juqcl, trace_id=mqneyrr7ux01tnmatj7nehfb, ua="PostmanRuntime/7.36.0")
2026-02-01 00:31:16 | ERROR | billing | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=me-south-1, ip=229.42.45.23, request_id=r37a9yh179fm9ubh, trace_id=8k5vuzeuu6ev5hnqa0itidp2, ua="curl/8.4.0")
2026-02-01 00:31:50 | ERROR | storage | Worker crashed: out of memory rss_mb=2436 (env=staging, region=eu-west-1, ip=130.126.230.225, request_id=izvffdt0cwelr08v, trace_id=6zwbmmfkducsd1st1fe6gc50, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:31:54 | ERROR | db | Connection refused dependency=search-index (env=prod, region=me-south-1, ip=179.56.200.160, request_id=ldswtjk78lfobo31, trace_id=lly5zrzw8fxgji6izhihjmui, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:32:10 | ERROR | scheduler | Authentication failed due to invalid token user_id=5096 (env=prod, region=me-south-1, ip=189.131.220.192, request_id=i32ys8exlwlt7bty, trace_id=wxoltq49voms4g6ja7blkjz1, ua="curl/8.4.0")
2026-02-01 00:32:25 | ERROR | profile | Upstream service unavailable dependency=stripe (env=staging, region=us-east-1, ip=19.6.57.235, request_id=8ezotsf1ak317n5g, trace_id=fy7rzl81ffe4efzh5yyy38v8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:32:43 | ERROR | notifications | Connection refused dependency=redis (env=staging, region=ap-southeast-1, ip=208.247.151.154, request_id=xpenrvraj8zzjmte, trace_id=giwfbnx2evfp41ts85g5gp7i, ua="PostmanRuntime/7.36.0")
2026-02-01 00:32:48 | ERROR | orders | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=us-east-1, ip=210.11.38.36, request_id=n9f7o80isztgom6q, trace_id=szilu4hyphp8ei0cmf02gskh, ua="PostmanRuntime/7.36.0")
2026-02-01 00:33:19 | ERROR | orders | Service dependency not responding dependency=payments-api (env=prod, region=me-south-1, ip=58.222.187.90, request_id=oz4qzjj6sacwvcvl, trace_id=9ww13e4v5dqgsfdy22msa1tu, ua="curl/8.4.0")
2026-02-01 00:33:26 | ERROR | kms | Upstream service unavailable dependency=stripe (env=prod, region=us-east-1, ip=92.43.202.121, request_id=x2hqkf0hkmelkis0, trace_id=ocqeg8rh9w90jstecyaowj1i, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:33:38 | ERROR | api | Service dependency not responding dependency=email-smtp (env=dev, region=us-east-1, ip=105.113.224.12, request_id=o1vt5oa2ahjuicsw, trace_id=m55soido1nh6attk4dvs0i9h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:33:39 | ERROR | search | Unhandled exception type=PermissionError message=null value (env=staging, region=ap-southeast-1, ip=15.104.51.189, request_id=0qqs44wup8kwwrh1, trace_id=29jcc0h2qu0h08g77be52usi, ua="curl/8.4.0")
2026-02-01 00:34:22 | ERROR | analytics | Write operation failed: storage quota exceeded bucket=analytics-exports (env=staging, region=me-south-1, ip=133.149.24.84, request_id=owihbxv9h9zcasuj, trace_id=ef0pn9ee9skceciklp47nw9k, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:34:44 | ERROR | orders | Service dependency not responding dependency=stripe (env=dev, region=eu-west-1, ip=222.7.200.9, request_id=ckuhndx8w18l6bz8, trace_id=yw2sjjwbj6gt88v9oecpkw3p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:35:07 | ERROR | notifications | Payment gateway returned 504 provider=paypal (env=staging, region=us-east-1, ip=34.242.250.133, request_id=t9pybe25susgycdk, trace_id=kzhusbbuzgx7pd1b5auw4dd5, ua="PostmanRuntime/7.36.0")
2026-02-01 00:35:19 | ERROR | inventory | Upstream service unavailable dependency=search-index (env=staging, region=us-east-1, ip=87.14.223.132, request_id=t0v8y68xfvk4dlte, trace_id=tptfomhn6el26yga0nks639g, ua="curl/8.4.0")
2026-02-01 00:35:20 | ERROR | billing | Authentication failed due to invalid token user_id=8102 (env=prod, region=ap-southeast-1, ip=16.92.125.72, request_id=r2r9s8f4j0b5blpo, trace_id=xi2ljfxdmsczxwvsaeqpvri1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:35:36 | ERROR | analytics | Payment gateway returned 500 provider=adyen (env=prod, region=eu-west-1, ip=113.249.227.43, request_id=eu8b781auymzvjq4, trace_id=olspp5gy0znwtnzej5nhf08l, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:35:51 | ERROR | notifications | Worker crashed: out of memory rss_mb=2577 (env=prod, region=eu-west-1, ip=251.72.203.130, request_id=bnzvxs9r314vbjf0, trace_id=8ex7nls4txytp4kb9zb8nq14, ua="PostmanRuntime/7.36.0")
2026-02-01 00:35:52 | ERROR | worker | Authentication failed due to invalid token user_id=1717 (env=dev, region=ap-southeast-1, ip=110.80.82.252, request_id=5f4mxi23hg3hl2bn, trace_id=2prcjcnji24cd6npzt0dgjcs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:35:55 | ERROR | inventory | Service dependency not responding dependency=orders-api (env=staging, region=ap-southeast-1, ip=90.34.222.77, request_id=98h8g3lvhmr2u9vk, trace_id=lm4mqjkgdxlve99mwdxtcqo7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:35:57 | ERROR | email | Upstream service unavailable dependency=postgres (env=prod, region=ap-southeast-1, ip=69.105.186.193, request_id=pj3rn75m5cg6mf25, trace_id=9ij24f6n4k8a3bpjt47co6wd, ua="PostmanRuntime/7.36.0")
2026-02-01 00:35:58 | ERROR | cdn | Data validation error: missing required field field=sku (env=prod, region=us-east-1, ip=13.113.140.148, request_id=mxh3vnsapg1807hb, trace_id=tlnx5qv1pyby79azbsd2y86k, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:36:04 | ERROR | search | Service dependency not responding dependency=search-index (env=prod, region=ap-southeast-1, ip=190.123.122.52, request_id=nzmkf9lkk1aw0tlj, trace_id=va9flp1haokyjdyf8se4zqnw, ua="curl/8.4.0")
2026-02-01 00:36:05 | ERROR | inventory | Data validation error: missing required field field=amount (env=staging, region=us-east-1, ip=81.2.56.9, request_id=q4o7qaduxv7j9pgh, trace_id=c57uimenos068m58uvpra2l4, ua="curl/8.4.0")
2026-02-01 00:36:26 | ERROR | profile | Connection refused dependency=orders-api (env=prod, region=me-south-1, ip=106.240.43.64, request_id=bo1amzdlb5fc4qcj, trace_id=f5ns4nbyfctrlfi7cwsl7mss, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:36:45 | ERROR | orders | Connection refused dependency=redis (env=staging, region=eu-west-1, ip=153.78.123.143, request_id=3m45888sdgvka69q, trace_id=jg6uj7nhcr63e1vng82xma04, ua="curl/8.4.0")
2026-02-01 00:37:00 | ERROR | orders | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=ap-southeast-1, ip=8.236.130.140, request_id=w55e630jd9ldbk8p, trace_id=5muvf97864tllv52eo9rp8je, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:37:05 | ERROR | search | Authentication failed due to invalid token user_id=4933 (env=prod, region=me-south-1, ip=171.34.123.123, request_id=5drj697azkd5ulwe, trace_id=n1tgs6vz02wqh7v8t4cgt5j5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:37:17 | ERROR | scheduler | Payment gateway returned 400 provider=paypal (env=prod, region=me-south-1, ip=45.4.108.153, request_id=eot8w219ov9wf9f8, trace_id=y5bh5vkhu43s2bzeb1su1rrm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:37:20 | ERROR | frontend | Unhandled exception type=IOError message=null value (env=staging, region=eu-west-1, ip=51.59.20.241, request_id=6tqojepukw8ihhiy, trace_id=lxgfx13esy6pus44xlgijmt2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:37:24 | ERROR | scheduler | DB timeout while fetching user profile user_id=7099 (env=staging, region=me-south-1, ip=224.122.173.19, request_id=be7ulc8nin7x1ucx, trace_id=sgud3javx1v139bpd0vbp72v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:37:41 | ERROR | inventory | Unhandled exception type=TimeoutError message=permission denied (env=prod, region=ap-southeast-1, ip=131.248.47.130, request_id=bl0tuu94onjb9vez, trace_id=v37gnftjec4hk32igoxll1jp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:38:10 | ERROR | profile | Connection refused dependency=kms (env=prod, region=eu-west-1, ip=177.79.136.136, request_id=bmkye9rpwxmfw29h, trace_id=re24tupcuq9bsxi50rb6hsvt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:38:41 | ERROR | inventory | Data validation error: missing required field field=currency (env=prod, region=ap-southeast-1, ip=173.119.41.196, request_id=2jefdsc7c2pqfsdd, trace_id=w83gqag8rprlkv7xvutawdyw, ua="curl/8.4.0")
2026-02-01 00:38:44 | ERROR | storage | Worker crashed: out of memory rss_mb=3126 (env=prod, region=me-south-1, ip=81.194.54.96, request_id=25a1h4maztd009ve, trace_id=pujgg5g5hql46mez4eby2e51, ua="PostmanRuntime/7.36.0")
2026-02-01 00:38:45 | ERROR | kms | Upstream service unavailable dependency=redis (env=prod, region=me-south-1, ip=150.98.91.169, request_id=gtivgufu0vvqdnyv, trace_id=q46clelf740e1gsgiaj9zy4d, ua="PostmanRuntime/7.36.0")
2026-02-01 00:39:03 | ERROR | api | Worker crashed: out of memory rss_mb=5038 (env=dev, region=me-south-1, ip=79.194.210.122, request_id=d92otll1gb3yma00, trace_id=y6u87hov0pjs5boaq4adlow1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:39:05 | ERROR | cdn | DB timeout while fetching user profile user_id=6074 (env=prod, region=me-south-1, ip=185.28.187.224, request_id=mr648nfnv4cflivn, trace_id=x2n3bfev7a6bhgc8ucfjc37v, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:39:10 | ERROR | notifications | Unhandled exception type=KeyError message=unexpected None (env=staging, region=ap-southeast-1, ip=177.239.84.107, request_id=kxn1votj86j360kf, trace_id=ixu5zih7ov75pcolgxws5jrf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:39:34 | ERROR | kms | Data validation error: missing required field field=user_id (env=prod, region=eu-west-1, ip=20.83.52.246, request_id=vmu261rzgj5536mc, trace_id=2vdz6v4br5ss6vek7jxypfua, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:39:51 | ERROR | db | Payment gateway returned 401 provider=adyen (env=dev, region=eu-west-1, ip=43.87.23.235, request_id=r8ihzabjbdg8jkpw, trace_id=nv12mdb3w4otd1oqthirmswq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:39:55 | ERROR | orders | Unhandled exception type=ValueError message=index out of range (env=staging, region=eu-west-1, ip=188.93.77.4, request_id=y1erng3ah77am887, trace_id=hh9uljccccq1o7pki4duox84, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:40:14 | ERROR | scheduler | Payment gateway returned 500 provider=stripe (env=prod, region=me-south-1, ip=72.109.216.220, request_id=b34nbkccwe4i2ku2, trace_id=nbv9ktpq4bvglo5n35s7q5mw, ua="PostmanRuntime/7.36.0")
2026-02-01 00:40:15 | ERROR | analytics | Connection refused dependency=s3 (env=staging, region=eu-west-1, ip=129.181.153.230, request_id=w8ickpp5ctteyhqd, trace_id=egamlvhd4neiickuz2pw8kz9, ua="PostmanRuntime/7.36.0")
2026-02-01 00:40:35 | ERROR | worker | Data validation error: missing required field field=currency (env=prod, region=me-south-1, ip=96.209.154.21, request_id=jplx64yw6flo0mmb, trace_id=0fbvm5gtjw0jgl7uyk9m03el, ua="curl/8.4.0")
